,text,label
1550,关节痛、呕吐、乏力、高热、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,468.0
1551,瘙痒、呕吐、皮肤发黄、恶心、食欲不振、腹痛、眼睛发黄,207.0
1552,寒战、呕吐、乏力、体重减轻、咳嗽、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,1019.0
1553,肌肉萎缩、喉部斑块、高烧、婚外情,27.0
1554,呕吐，身体一侧无力，感觉器官改变,718.0
1555,关节痛、呕吐、乏力、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,468.0
1556,如果你的脚踝骨折，你可能会经历以下一些迹象和症状：立即，悸动，疼痛，肿胀，瘀伤，压痛，畸形，行走或负重困难或疼痛,138.0
1557,皮疹，脓疱，黑头粉刺,7.0
1558,瘙痒、呕吐、乏力、体重减轻、高烧、皮肤发黄、尿黑、腹痛,541.0
1559,瘙痒、乏力、体重减轻、高烧、皮肤发黄、尿黑、腹痛,541.0
1560,低血压（低血压）症状可能包括：视力模糊或减弱头晕或头昏眼花昏厥疲劳难以集中注意力恶心对于一些人来说，低血压可能是潜在健康状况的迹象，特别是当它突然下降或出现症状时。血压突然下降可能是危险的。仅仅20毫米汞柱的变化——例如，收缩压从110毫米汞柱下降到90毫米汞柱——就会导致头晕和昏厥。大的跌落，如由无法控制的出血、严重感染或过敏反应引起的跌落，可能会危及生命。毫米汞柱毫米汞柱毫米汞柱毫米汞柱极度低血压会导致休克。休克的症状包括：意识模糊，尤其是老年人寒冷，皮肤湿冷，肤色减退（苍白）迅速，呼吸浅，脉搏微弱而急促,586.0
1561,瘙痒、乏力、嗜睡、皮肤发黄、尿黑、食欲不振、腹痛、尿黄、眼睛发黄、不适、接受输血、接受未消毒注射,465.0
1562,关节痛、呕吐、乏力、高热、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,468.0
1563,我一直在经历头痛、视力模糊和扭曲、过度饥饿、脖子僵硬、抑郁、易怒和视觉障碍。,630.0
1564,皮疹，脓疱，黑头,7.0
1565,皮疹、寒战、关节痛、呕吐、疲劳、高烧、头痛、恶心、食欲不振、眼后疼痛、背痛、不适、肌肉疼痛、全身红斑,275.0
1566,在尿道下裂中，尿道的开口位于阴茎的下侧，而不是顶端。在大多数情况下，尿道的开口在阴茎的头部。较少情况下，开口在阴茎的中间或底部。很少，开口在阴囊内或阴囊下。尿道下裂的体征和症状可能包括：在阴茎尖端以外的位置打开尿道阴茎向下弯曲（chordee）阴茎的带帽外观，因为只有阴茎的上半部分被包皮覆盖排尿时异常喷雾何时去看医生何时去看医生大多数患有尿道下裂的婴儿在出生后不久仍在医院时就被诊断出来。然而，尿道口的轻微移位可能是微妙的，更难识别。如果您对孩子阴茎的外观有疑问，或者排尿有问题，请咨询您的医生。,509.0
1567,皮疹、寒战、关节痛、呕吐、疲劳、高烧、头痛、恶心、食欲不振、眼后疼痛、背痛、不适、肌肉疼痛、全身红斑,275.0
1568,疲劳、体重减轻、坐立不安、嗜睡、血糖水平不规则、视力模糊和扭曲、肥胖、过度饥饿、食欲增加、多尿,285.0
1569,Brugada综合征通常不会引起任何明显的症状。许多布鲁加达综合症患者并不知道自己患有这种疾病。可能与Brugada综合征相关的体征和症状包括：头晕昏厥喘息和呼吸困难，尤其是在夜间心律不齐或心悸极快和混乱的心跳发作Brugada综合征的主要体征是心电图（ECG）的不规则结果，ECG是一种测量心脏电活动的测试。,153.0
1570,我已经流鼻涕和打喷嚏好几天了。我的眼睛也又红又烦躁。我一直咳嗽得很厉害，胸口很紧。我什么都闻不到，肌肉也疼。,234.0
1571,胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，脖子僵硬，抑郁，易怒,630.0
1572,我鼻塞喉咙痛。我还咳嗽，胸口疼。我已经失去了嗅觉和味觉。,35.0
1573,直肠阴道瘘最常见的症状是从阴道排出气体或粪便。根据瘘管的大小和位置，你可能只有轻微的症状。或者你可能有大便和气体泄漏以及保持该区域清洁的严重问题。,844.0
1574,疲劳、手脚冰冷、情绪波动、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,511.0
1575,我一直很难尿尿。我走的时候很疼，还流着血。我头疼，尿也很难闻。我控制不了什么时候该走，走的时候真的很急。,1035.0
1576,皮疹，脓疱，黑头粉刺,7.0
1577,皮疹、关节痛、脱皮、银粉样粉尘、指甲小凹痕、指甲发炎,822.0
1578,我尿血，有时小便时会感到恶心。我晚上也发高烧，尿也很难闻。,1035.0
1579,通常情况下，蜘蛛咬伤看起来就像其他昆虫咬伤一样——皮肤上出现红色、发炎、有时发痒或疼痛的肿块——甚至可能不会被注意到。无害的蜘蛛咬伤通常不会产生任何其他症状。许多皮肤溃疡看起来一样，但有其他原因，如细菌感染。被一些蜘蛛咬伤，如寡妇蜘蛛和隐居蜘蛛，可能会导致严重的症状和体征。寡妇蜘蛛咬伤寡妇蜘蛛咬伤的迹象和症状包括：发红、疼痛和肿胀。你可能会在咬伤周围感到疼痛和肿胀，这可能会蔓延到你的腹部、背部或胸部。抽筋。你可能会有严重的腹部僵硬或痉挛，这有时会被误认为是阑尾炎或阑尾破裂。恶心、呕吐、颤抖或出汗。你可能会单独或同时出现恶心、呕吐、颤抖或出汗。症状会持续1到3天。隐居蜘蛛咬伤隐居蜘蛛咬伤的症状和体征包括：咬伤后的头八小时内疼痛加剧发烧、发冷和身体疼痛中心苍白的咬伤伤口变成深蓝色或紫色，周围有一圈红色的环咬伤伤口发展成开放性溃疡，周围的皮肤死亡,927.0
1580,头痛、胸痛、头晕、失去平衡、注意力不集中,501.0
1581,皮疹、寒战、关节痛、呕吐、疲劳、高烧、头痛、恶心、食欲不振、眼后疼痛、背痛、不适、肌肉疼痛、全身红斑,275.0
1582,瘙痒、皮疹、烧灼感、排尿、点状排尿,308.0
1583,疲劳、体重增加、手脚冰冷、情绪波动、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,511.0
1584,瘙痒、皮疹、疲劳、嗜睡、高烧、头痛、食欲不振、轻度发热、不适、全身红斑,193.0
1585,寒战、呕吐、乏力、高烧、头痛、恶心、便秘、腹痛、腹泻、伤寒、腹痛,1026.0
1586,呕吐、头痛、恶心、旋转、失去平衡、站立不稳,0.0
1587,皮肤解剖打开弹出对话框关闭皮肤解剖皮肤解剖你的皮肤有三层，分别是汗腺和油腺、毛囊、黑色素细胞和血管。皮肤解剖打开弹出对话框皮肤解剖打开弹出对话框打开弹出对话框关闭皮肤解剖皮肤解剖你的皮肤有三层，分别是汗腺和油腺、毛囊、黑色素细胞和血管。关闭皮肤解剖皮肤解剖你的皮肤有三层，容纳你的汗腺和油腺，毛囊，黑色素细胞和血管。关闭皮肤解剖皮肤解剖你的皮肤有三层，容纳你的汗腺和油腺，毛囊，黑色素细胞和血管。关闭关闭关闭皮肤解剖皮肤解剖你的皮肤有三层，容纳你的汗腺和油腺，毛囊，黑色素细胞和血管。皮肤解剖你的皮肤有三层，分别是汗腺、油腺、毛囊、黑色素细胞和血管。你的皮肤有三层，分别是汗腺、油腺、毛囊、黑色素细胞和血管。三度烧伤打开弹出对话框关闭三度烧伤三度烧伤三度烧伤延伸到真皮下的脂肪层。皮肤可能出现僵硬，蜡白色，皮革或棕褐色。这些类型的烧伤通常需要皮肤移植来闭合伤口。三度烧伤打开弹出对话框三度烧伤打开弹出对话框打开弹出对话框关闭三度烧伤三度烧伤延伸到真皮下的脂肪层。皮肤可能出现僵硬，蜡白色，皮革或棕褐色。这些类型的烧伤通常需要皮肤移植来闭合伤口。闭合性三度烧伤三度烧伤三度烧伤延伸到真皮下的脂肪层。皮肤可能出现僵硬，蜡白色，皮革或棕褐色。这些类型的烧伤通常需要皮肤移植来闭合伤口。闭合性三度烧伤三度烧伤三度烧伤延伸到真皮下的脂肪层。皮肤可能出现僵硬，蜡白色，皮革或棕褐色。这些类型的烧伤通常需要皮肤移植来闭合伤口。闭合闭合闭合三度烧伤三度烧伤三度烧伤延伸到真皮下的脂肪层。皮肤可能出现僵硬，蜡白色，皮革或棕褐色。这些类型的烧伤通常需要皮肤移植来闭合伤口。三度烧伤三度烧伤延伸到真皮下的脂肪层。皮肤可能出现僵硬，蜡白色，皮革或棕褐色。这些类型的烧伤通常需要皮肤移植来闭合伤口。三度烧伤延伸到真皮下的脂肪层。皮肤可能出现僵硬，蜡白色，皮革或棕褐色。这些类型的烧伤通常需要皮肤移植来闭合伤口。辐射烧伤打开弹出对话框关闭辐射烧伤辐射烧伤辐射烧伤辐射烧伤可能是由X射线或放射疗法治疗癌症引起的。辐射烧伤打开弹出对话框辐射烧伤打开弹出对话框打开弹出对话框关闭辐射烧伤辐射烧伤辐射烧伤辐射烧伤可由X射线或放射疗法治疗癌症引起。近距离辐射烧伤辐射烧伤辐射烧伤可由X射线或放射疗法治疗癌症引起。近距离辐射烧伤辐射烧伤辐射烧伤可由X射线或放射疗法治疗癌症引起。近距离近距离辐射烧伤辐射烧伤辐射烧伤辐射烧伤可由X射线或放射疗法治疗癌症引起。辐射烧伤辐射烧伤可由X射线或治疗癌症的放射疗法引起。辐射烧伤可能是由X射线或治疗癌症的放射疗法引起的。烧伤症状因皮肤损伤的深度而异。严重烧伤的症状和体征可能需要一两天才能出现。一级烧伤。这种轻微烧伤只影响皮肤的外层（表皮）。它可能会导致红肿和疼痛。二度烧伤。这种类型的烧伤影响表皮和第二层皮肤（真皮）。它可能会导致肿胀和红色，白色或斑点皮肤。可能会出现水泡，疼痛可能会很严重。深度二度烧伤会留下疤痕。三度烧伤。这种烧伤会延伸到皮肤下的脂肪层。烧伤区域可能是黑色、棕色或白色。皮肤可能看起来像皮革。三度烧伤会破坏神经，导致麻木。,161.0
1588,疲劳、情绪波动、体重减轻、坐立不安、出汗、腹泻、心率加快、过度饥饿、肌肉无力、易怒、月经异常,502.0
1589,骨髓打开弹出对话框关闭骨髓骨髓骨髓是骨骼内部的一种红色海绵状物质，可以产生血细胞。骨髓打开弹出对话框骨髓打开弹出对话框打开弹出对话框关闭骨髓骨髓骨髓是骨骼内部的一种红色海绵状物质，可以产生血细胞。封闭骨髓骨髓骨髓是骨骼内部的一种红色海绵状物质，可以产生血细胞。封闭骨髓骨髓骨髓是骨骼内部的一种红色海绵状物质，可以产生血细胞。关闭关闭关闭骨髓骨髓骨髓是一种红色的海绵状物质，在你的骨骼中产生血细胞。骨髓骨髓是骨骼内部的一种红色海绵状物质，可以产生血细胞。骨髓是骨骼内部的一种红色海绵状物质，可以产生血细胞。再生障碍性贫血可以没有症状。当出现时，体征和症状可能包括：疲劳呼吸急促心率加快或不规则皮肤苍白频繁或长期感染原因不明或容易擦伤流鼻血和牙龈出血伤口长期出血皮疹头晕头痛发烧再生障碍性贫血可能是短暂的，也可能是慢性的。它可能是严重的，甚至是致命的。,67.0
1590,我喉咙里有一种时好时坏的灼热感。吃完后会更糟，有时嘴里会有酸味或苦味。我有时也会恶心。,403.0
1591,消化不良、食欲不振、腹痛、气体排出、内痒,735.0
1592,疲劳、痉挛、瘀伤、肥胖、腿肿、血管肿、小腿静脉突出,1047.0
1593,皮疹、关节痛、呕吐、疲劳、高烧、头痛、恶心、食欲不振、眼后疼痛、背痛、不适、肌肉疼痛、全身红斑,275.0
1594,排尿灼热、膀胱不适、尿臭、尿感持续,1035.0
1595,我腿上有静脉曲张。,1047.0
1596,皮疹、脱皮、银粉样粉尘、指甲小凹痕、指甲发炎,822.0
1597,持续打喷嚏、寒战、乏力、咳嗽、高烧、头痛、淋巴结肿大、不适、痰、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,234.0
1598,瘙痒、皮疹、结疹、变色斑片,394.0
1599,胃痛、胃酸过多、舌溃疡、呕吐、咳嗽、胸痛,412.0
1600,皮疹、高烧、水疱、鼻周红肿、黄痂、软泥,515.0
1601,寒战、呕吐、高烧、出汗、头痛、恶心、肌肉疼痛,596.0
1602,我的背部和胸部有皮疹，全身发痒。我的皮肤有时可能会干燥和剥落，这经常在我的身体上留下痕迹。,308.0
1603,我一直感到很累，很恶心。我咳嗽得很厉害，喉咙也很痛。我的鼻窦压力很大，鼻子也不通气。我真的感到恶心和疲惫。,234.0
1604,我一直头痛、胃灼热、胃酸倒流和消化不良。我也一直感到忧郁、不耐烦，视力受损，食欲增加。,630.0
1605,我最近感觉很不舒服。我咳嗽、发冷、发高烧，而且呼吸困难。我也出了很多汗，感觉虚弱和疲惫。我也有一些又浓又黑的痰。我的心跳也一直在加速。,766.0
1606,我全身都起疹子了。又痒又红。有些斑块的颜色与我皮肤的其他部分不同。我也有一些看起来像小球的痘痘。,394.0
1607,如果肾脏损伤进展缓慢，慢性肾脏疾病的体征和症状会随着时间的推移而发展。肾功能丧失会导致液体或身体废物堆积或电解质问题。根据严重程度，肾功能丧失可能导致：恶心呕吐食欲不振疲劳和虚弱睡眠问题排尿或多或少思维敏捷度下降肌肉痉挛脚和脚踝肿胀干燥皮肤发痒高血压（高血压）难以控制呼吸急促，如果肺部积液胸痛，如果心脏内层积液肾脏疾病的体征和症状通常是非特异性的。这意味着它们也可能是由其他疾病引起的。因为你的肾脏能够弥补失去的功能，所以在不可逆的损伤发生之前，你可能不会出现症状和体征。,214.0
